,Jan,Aug,Sept,Oct,Nov,Dec,Team1Site,Team2Site,Team1_Win_Precentage,ML1,Team1_AP_Rank,Team1_W,Team1_L,Team1_OSRS,Team1_DSRS,Team1_SRS,Team1_ScoringOff,Team1_ScoringDef,Team1_PassingOff,Team1_PassingDef,Team1_RushingOff,Team1_RushingDef,Team1_TotalOff,Team1_TotalDef,Team1_ACC,Team1_American,Team1_Big12,Team1_BigEast,Team1_BigTen,Team1_CUSA,Team1_Ind,Team1_MAC,Team1_MWC,Team1_Pac-10,Team1_Pac-12,Team1_SEC,Team1_SunBelt,Team1_WAC,Team2_Win_Precentage,ML2,Team2_AP_Rank,Team2_W,Team2_L,Team2_OSRS,Team2_DSRS,Team2_SRS,Team2_ScoringOff,Team2_ScoringDef,Team2_PassingOff,Team2_PassingDef,Team2_RushingOff,Team2_RushingDef,Team2_TotalOff,Team2_ACC,Team2_American,Team2_Big12,Team2_BigEast,Team2_BigTen,Team2_CUSA,Team2_Ind,Team2_MAC,Team2_MWC,Team2_Pac-10,Team2_Pac-12,Team2_SEC,Team2_SunBelt,Team2_WAC,Team2_TotalDef,Spread_Open,Spread_Close
5717,0,0,0,0,1,0,1,-1,0.4166666666666667,-105,67.0,5.0,7.0,3.16,-1.41,1.75,77.22,-18.59,12.95,1.91,8.65,0.06,10.08,1.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7692307692307693,-115,18.0,10.0,3.0,4.01,5.56,9.57,78.75,-26.0,13.69,1.2,9.33,0.18,10.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.04,-1.0,-1.0
2247,0,0,0,0,1,0,1,-1,0.08333333333333333,-695,67.0,1.0,11.0,-6.2,-9.11,-15.31,22.86,38.15,5.38,8.56,2.36,6.24,4.7,6.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.08333333333333333,505,67.0,1.0,11.0,-15.59,-5.37,-20.97,11.63,42.24,4.19,8.79,1.61,6.68,3.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.89,-13.5,-14.5
3507,0,0,1,0,0,0,1,-1,0.6153846153846154,-9100,67.0,8.0,5.0,7.38,2.58,9.96,84.9,-18.25,12.35,2.3,7.76,2.24,10.09,2.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6153846153846154,4900,67.0,8.0,5.0,-0.04,-0.24,-0.28,68.99,-12.32,12.15,3.71,6.25,1.9,8.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.75,-31.0,-31.0
76,0,0,1,0,0,0,1,-1,0.6923076923076923,-240,67.0,9.0,4.0,1.01,2.47,3.49,27.87,22.74,10.0,6.89,4.32,5.69,5.73,6.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6923076923076923,200,23.0,9.0,4.0,2.77,4.25,7.02,33.76,20.85,7.31,5.91,3.43,4.21,5.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.07,-6.5,-6.5
4434,0,0,1,0,0,0,1,-1,0.4615384615384616,-325,67.0,6.0,7.0,0.74,1.72,2.46,43.01,9.65,8.95,4.3,5.65,3.1,7.05,3.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6153846153846154,265,67.0,8.0,5.0,-1.01,0.54,-0.46,39.74,13.57,8.9,5.14,5.12,4.29,6.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.76,-11.0,-7.5
602,0,0,0,0,1,0,1,-1,0.5384615384615384,-1233,67.0,7.0,6.0,5.51,2.26,7.77,33.39,21.7,6.94,6.62,4.15,4.65,5.26,5.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,917,67.0,3.0,9.0,0.37,-5.43,-5.06,26.59,30.4,7.65,8.31,2.9,5.86,5.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.76,-20.5,-21.0
6345,0,0,0,1,0,0,1,-1,0.3333333333333333,-165,67.0,4.0,8.0,6.34,-17.22,-10.88,70.42,6.75,11.95,6.19,6.89,3.75,9.57,4.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5833333333333334,144,67.0,7.0,5.0,-9.21,-1.46,-10.66,54.42,-7.64,10.66,4.3,5.31,2.43,8.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.04,-6.0,-3.5
2323,0,0,0,0,1,0,1,-1,0.08333333333333333,850,67.0,1.0,11.0,-6.24,-6.42,-12.66,21.85,41.43,5.66,8.95,2.2,7.17,4.4,7.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5384615384615384,-1150,67.0,7.0,6.0,-1.29,6.19,4.9,28.16,20.39,6.16,6.91,3.16,5.57,5.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.57,20.0,20.0
4097,0,0,0,0,1,0,1,-1,0.3333333333333333,2587,67.0,4.0,8.0,6.75,-10.31,-3.56,77.59,-5.68,11.92,3.48,8.23,2.52,10.24,2.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8461538461538461,-4163,7.0,11.0,2.0,13.69,1.28,14.97,92.01,-19.39,13.27,3.28,7.37,0.5,10.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.85,23.5,26.5
6382,0,0,0,1,0,0,1,-1,0.25,175,67.0,3.0,9.0,-1.58,-7.67,-9.25,64.98,-4.23,10.53,5.11,6.39,2.17,8.91,2.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4166666666666667,-210,67.0,5.0,7.0,2.55,-7.32,-4.77,70.3,-4.94,12.6,5.17,7.2,3.39,8.66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.71,5.5,5.5
746,0,0,0,0,1,0,1,-1,0.6923076923076923,-1888,67.0,9.0,4.0,6.72,-0.66,6.07,34.26,24.41,9.07,6.08,3.36,5.01,6.33,5.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15384615384615385,1362,67.0,2.0,11.0,-6.25,-5.61,-11.86,21.27,36.37,6.73,8.3,2.02,6.18,4.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.68,-24.5,-24.0
4725,0,0,0,1,0,0,1,-1,0.5384615384615384,-190,67.0,7.0,6.0,-0.65,7.11,6.46,42.88,5.82,8.99,4.23,5.6,2.49,7.04,3.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4166666666666667,165,67.0,5.0,7.0,-4.43,5.61,1.18,41.32,8.22,7.81,4.09,5.4,3.14,6.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.69,-7.0,-4.0
4090,0,0,0,0,1,0,1,-1,0.16666666666666666,310,67.0,2.0,10.0,-2.63,-6.01,-8.64,68.62,-8.91,10.06,2.89,6.82,2.89,8.48,2.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,-390,67.0,7.0,6.0,6.18,1.89,8.07,79.25,-21.2,12.12,1.91,7.24,1.54,9.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69,13.0,10.0
4177,1,0,0,0,0,0,0,0,0.5384615384615384,130,67.0,7.0,6.0,3.01,-6.97,-3.96,76.43,-8.79,11.26,3.12,7.29,2.48,9.08,2.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6923076923076923,-150,67.0,9.0,4.0,5.09,-6.88,-1.79,75.28,-8.77,11.29,4.23,8.16,1.2,9.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.83,2.0,3.0
2957,0,0,0,1,0,0,1,-1,1.0,-8500,1.0,14.0,0.0,8.57,14.79,23.36,53.97,11.05,1.07,13.96,1.33,7.71,1.64,10.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2000,67.0,3.0,9.0,-2.56,-3.1,-5.66,25.36,28.39,-2.25,15.89,-0.19,9.86,-0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16,-28.5,-35.0
3258,0,0,0,0,0,1,1,-1,0.8461538461538461,-780,13.0,11.0,2.0,12.51,4.35,16.87,54.83,22.0,1.74,15.18,1.22,8.17,1.63,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,580,67.0,8.0,5.0,3.09,4.36,7.45,33.55,19.77,-1.6,15.05,0.35,8.41,-0.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.99,-14.0,-17.0
974,0,0,1,0,0,0,1,-1,0.25,180,67.0,3.0,9.0,-6.41,-2.47,-8.88,24.06,28.69,4.86,8.86,5.0,5.49,5.09,6.47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4615384615384616,-220,67.0,6.0,7.0,4.85,-3.19,1.66,31.87,27.82,7.56,9.46,3.51,4.88,5.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.61,9.5,6.0
4205,0,0,1,0,0,0,1,-1,0.7142857142857143,-15625,25.0,10.0,4.0,-0.6,10.26,9.65,44.24,1.59,9.53,4.28,5.03,2.12,6.91,3.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,6125,67.0,3.0,9.0,-0.74,-15.05,-15.79,40.01,33.27,7.59,7.35,5.82,4.79,6.77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8,-36.0,-34.0
2132,0,0,0,1,0,0,1,-1,0.6666666666666666,1345,67.0,8.0,4.0,-1.27,-6.22,-7.49,24.32,34.29,6.02,9.1,2.77,5.16,4.85,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8461538461538461,-1995,16.0,11.0,2.0,1.91,8.8,10.71,31.81,17.64,7.15,6.62,4.18,4.52,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.99,21.5,23.5
5756,0,0,0,0,1,0,1,-1,0.5384615384615384,-140,67.0,7.0,6.0,2.67,0.34,3.01,80.58,-19.34,12.85,1.46,8.95,0.28,10.24,0.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,120,67.0,9.0,4.0,1.7,6.39,8.09,78.76,-26.78,11.92,1.72,9.27,-0.37,9.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.26,-2.5,-2.5
6475,0,0,0,1,0,0,1,-1,0.6428571428571429,-400,67.0,9.0,5.0,6.44,-10.04,-3.6,71.46,-0.47,11.15,4.83,6.51,2.41,9.14,3.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4166666666666667,300,67.0,5.0,7.0,-8.57,-5.38,-13.95,55.15,-2.97,8.76,4.35,6.48,2.81,7.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.89,-10.0,-11.0
4139,0,0,0,0,0,1,1,-1,0.6153846153846154,-725,67.0,8.0,5.0,3.34,-1.15,2.19,73.96,-15.09,12.04,2.82,8.57,2.18,9.5,2.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3333333333333333,525,67.0,4.0,8.0,-4.11,-8.84,-12.95,65.9,-6.31,10.87,3.87,8.01,3.23,8.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.62,-15.0,-16.5
1372,0,0,0,0,1,0,1,-1,0.4166666666666667,290,67.0,5.0,7.0,0.04,-5.09,-5.04,25.88,32.39,5.94,7.28,2.58,5.15,4.75,5.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8571428571428571,-350,20.0,12.0,2.0,7.11,2.07,9.18,34.94,22.95,6.43,6.68,4.35,4.05,5.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.05,10.5,9.5
2794,0,0,0,1,0,0,1,-1,0.3333333333333333,11000,67.0,4.0,8.0,0.13,-2.12,-1.99,29.27,31.22,-1.55,16.21,-0.44,9.6,-0.43,12.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8461538461538461,-33000,9.0,11.0,2.0,12.56,8.7,21.27,50.03,15.36,1.0,14.16,1.95,8.32,1.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.51,35.0,38.0
679,0,0,0,0,1,0,1,-1,0.3333333333333333,-1040,67.0,4.0,8.0,-1.29,-7.91,-9.2,23.67,33.69,6.68,7.35,3.66,5.45,5.28,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08333333333333333,760,67.0,1.0,11.0,-13.88,-5.55,-19.43,13.09,38.73,7.0,9.37,1.96,5.19,4.37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.89,-20.0,-20.0
2079,0,0,0,1,0,0,1,-1,0.8461538461538461,-4890,18.0,11.0,2.0,0.47,7.38,7.85,29.07,18.64,6.73,6.99,3.23,5.23,5.37,5.37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15384615384615385,2490,67.0,2.0,11.0,-7.96,-6.61,-14.57,19.14,33.92,5.16,9.11,2.92,6.05,4.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.66,-28.0,-28.0
1527,0,0,0,0,1,0,1,-1,0.4166666666666667,-105,67.0,5.0,7.0,-1.38,-1.77,-3.15,25.55,25.99,5.7,8.38,3.55,4.27,4.88,5.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7692307692307693,-115,25.0,10.0,3.0,3.66,3.68,7.34,35.36,21.46,6.03,8.07,4.51,3.93,5.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.71,-3.0,-1.0
109,0,0,1,0,0,0,1,-1,0.16666666666666666,415,67.0,2.0,10.0,-10.39,-7.74,-18.13,14.36,39.1,5.49,7.64,2.14,7.19,3.84,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6923076923076923,-485,67.0,9.0,4.0,6.72,-0.66,6.07,34.26,24.41,9.07,6.08,3.36,5.01,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.53,10.5,14.0
6037,0,0,1,0,0,0,1,-1,0.4615384615384616,146,67.0,6.0,7.0,-1.39,1.33,-0.06,65.0,-12.58,9.77,2.9,5.84,2.13,8.3,2.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,-166,67.0,5.0,7.0,2.6,2.14,4.74,69.82,-14.27,10.33,3.1,6.3,1.45,8.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,2.5,3.5
3950,0,0,0,0,1,0,1,-1,0.5714285714285714,-550,67.0,8.0,6.0,-0.59,-6.07,-6.66,69.21,-6.07,10.12,3.38,6.95,2.35,8.49,2.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.18181818181818185,430,67.0,2.0,9.0,-12.84,-0.2,-13.04,56.35,-10.31,9.53,3.59,5.87,2.27,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.7,-13.0,-14.0
732,0,0,0,0,1,0,1,-1,0.7692307692307693,-2555,18.0,10.0,3.0,3.09,10.89,13.98,32.25,13.9,6.96,5.84,3.78,5.32,5.47,5.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,1645,67.0,3.0,9.0,-8.02,-0.59,-8.61,18.1,31.9,5.65,7.9,2.33,5.8,3.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5,-24.5,-24.5
4688,0,0,0,1,0,0,1,-1,0.4166666666666667,175,67.0,5.0,7.0,-11.36,-4.09,-15.45,27.15,21.71,6.65,7.87,4.4,4.26,5.42,5.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,-205,67.0,3.0,9.0,-6.73,-4.75,-11.49,33.24,16.95,7.66,6.35,4.47,3.74,5.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.76,5.5,5.0
1992,0,0,0,1,0,0,1,-1,0.6923076923076923,-585,67.0,9.0,4.0,-0.84,-1.92,-2.75,25.64,29.4,6.58,7.83,2.9,6.15,4.96,6.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,460,67.0,4.0,8.0,-5.41,-3.37,-8.78,20.09,31.77,5.34,8.2,3.21,5.2,4.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.79,-16.0,-14.5
5406,0,0,0,1,0,0,1,-1,0.3333333333333333,-240,67.0,4.0,8.0,-3.03,1.67,-1.36,73.35,-21.42,12.19,3.04,8.62,0.01,9.73,1.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,200,67.0,8.0,5.0,-7.31,4.9,-2.41,74.12,-23.18,12.56,1.24,9.72,-0.21,9.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,-4.0,-5.0
2808,0,0,0,1,0,0,1,-1,0.6923076923076923,-440,67.0,9.0,4.0,1.86,-3.87,-2.01,30.02,31.79,-0.84,17.74,-0.21,9.2,-0.5,12.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,350,67.0,6.0,6.0,-7.36,-3.17,-10.53,17.0,31.36,-3.86,16.27,-0.48,9.51,-1.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.2,-10.0,-10.5
1622,0,1,0,0,0,0,1,-1,0.6923076923076923,-150,67.0,9.0,4.0,3.36,-4.96,-1.6,30.2,32.15,5.33,8.58,3.37,6.18,4.85,6.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16666666666666666,130,67.0,2.0,10.0,-7.28,-9.34,-16.61,19.59,39.9,5.59,8.6,3.14,7.31,4.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.34,-3.5,-3.0
4000,0,0,0,0,1,0,1,-1,0.5384615384615384,-145,67.0,7.0,6.0,6.18,1.89,8.07,79.25,-21.2,12.12,1.91,7.24,1.54,9.52,1.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,125,18.0,9.0,4.0,6.32,6.42,12.73,80.94,-24.28,13.32,2.27,6.55,1.22,9.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.82,-1.0,-2.5
3718,0,0,0,1,0,0,1,-1,0.7692307692307693,100,10.0,10.0,3.0,11.01,3.39,14.4,81.42,-19.66,12.26,2.03,8.02,1.3,9.86,1.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8666666666666667,-120,2.0,13.0,2.0,14.36,7.86,22.22,90.41,-24.11,14.16,2.31,8.43,1.61,10.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.91,3.5,1.5
384,0,0,0,1,0,0,1,-1,0.4615384615384616,195,67.0,6.0,7.0,4.66,-2.78,1.88,33.55,27.13,7.8,6.94,4.07,5.22,6.0,5.83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6428571428571429,-240,22.0,9.0,5.0,5.77,7.2,12.97,35.43,16.75,9.01,6.42,3.81,3.71,6.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.05,7.0,5.5
4381,0,0,1,0,0,0,1,-1,0.25,125,67.0,3.0,9.0,-0.74,-15.05,-15.79,40.01,33.27,7.59,7.35,5.82,4.79,6.77,5.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4166666666666667,-145,67.0,5.0,7.0,-11.36,-4.09,-15.45,27.15,21.71,6.65,7.87,4.4,4.26,5.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.93,5.0,3.0
849,0,0,1,0,0,0,1,-1,0.5384615384615384,-1040,67.0,7.0,6.0,-4.19,6.82,2.63,24.14,17.29,5.88,6.8,3.38,3.49,4.66,4.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7692307692307693,760,67.0,10.0,3.0,0.73,0.45,1.18,28.41,26.36,6.51,7.63,3.29,4.04,5.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.59,-20.0,-19.0
4895,0,0,0,0,1,0,1,-1,0.4615384615384616,420,67.0,6.0,7.0,9.22,-13.96,-4.74,50.94,25.09,10.02,6.54,4.86,4.58,7.11,5.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8461538461538461,-515,18.0,11.0,2.0,5.86,5.29,11.14,50.52,6.71,11.81,5.14,6.66,3.1,7.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.48,10.5,13.0
3577,0,0,1,0,0,0,1,-1,0.5384615384615384,-550,67.0,7.0,6.0,2.13,-1.03,1.1,73.44,-15.14,12.14,3.34,6.53,1.44,9.01,2.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,430,67.0,4.0,8.0,6.75,-10.31,-3.56,77.59,-5.68,11.92,3.48,8.23,2.52,10.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,-15.0,-14.0
3026,0,0,0,0,1,0,1,-1,0.08333333333333333,1610,67.0,1.0,11.0,-19.13,-4.4,-23.53,5.97,39.64,-4.0,17.49,-2.32,9.95,-2.79,12.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7692307692307693,-3610,67.0,10.0,3.0,7.16,-2.87,4.3,36.93,29.81,-1.83,16.0,-0.39,8.37,-0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.55,20.0,27.0
4927,0,0,0,0,1,0,1,-1,0.5714285714285714,-440,67.0,8.0,6.0,2.65,-1.1,1.55,45.4,13.94,8.85,5.08,5.03,3.11,6.44,4.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6153846153846154,340,67.0,8.0,5.0,-1.01,0.54,-0.46,39.74,13.57,8.9,5.14,5.12,4.29,6.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.76,-13.0,-11.0
2650,0,0,1,0,0,0,1,-1,0.5384615384615384,-320,67.0,7.0,6.0,0.73,-4.63,-3.9,27.74,32.84,-3.01,15.93,-0.01,9.54,-0.82,12.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,260,67.0,6.0,6.0,-9.23,-2.74,-11.97,16.72,33.65,-2.78,16.9,-1.09,9.99,-1.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.53,-8.0,-8.0
6501,0,0,0,0,1,0,1,-1,0.6923076923076923,280,23.0,9.0,4.0,8.62,3.54,12.17,75.49,-17.44,11.41,3.39,7.46,1.24,9.63,2.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,-360,4.0,12.0,2.0,5.99,14.63,20.62,78.57,-29.25,11.25,1.67,7.66,0.31,9.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,7.0,9.5
2681,0,0,1,0,0,0,1,-1,0.0,1125,67.0,0.0,12.0,-18.67,-4.82,-23.48,8.0,38.68,-4.19,17.22,-2.17,9.75,-2.78,12.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6923076923076923,-1825,67.0,9.0,4.0,-0.68,1.09,0.41,30.52,25.25,-1.15,15.75,-0.01,8.34,-0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.37,24.0,24.5
2915,0,0,0,1,0,0,1,-1,0.8461538461538461,-11375,13.0,11.0,2.0,12.51,4.35,16.87,54.83,22.0,1.74,15.18,1.22,8.17,1.63,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,6125,67.0,3.0,9.0,-0.69,-2.89,-3.57,28.6,32.53,-1.94,15.36,-0.27,9.68,-0.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.9,-33.0,-32.0
5019,0,0,0,0,0,1,0,0,0.6153846153846154,145,67.0,8.0,5.0,2.7,0.24,2.94,48.43,12.15,8.08,6.04,5.96,2.64,6.82,4.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4615384615384616,-165,67.0,6.0,7.0,12.97,-10.71,2.26,53.86,21.87,10.0,5.87,6.03,4.17,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,1.5,3.0
6325,0,0,0,1,0,0,1,-1,0.16666666666666666,256,67.0,2.0,10.0,-14.75,-2.92,-17.66,50.59,-3.48,9.77,4.46,5.92,3.21,7.6,3.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666667,-315,67.0,5.0,7.0,-4.57,-1.47,-6.04,59.31,-10.08,10.54,3.77,6.08,2.62,8.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.73,11.5,8.5
5073,0,0,1,0,0,0,0,0,0.5384615384615384,145,67.0,7.0,6.0,-7.0,7.58,0.58,68.72,-21.37,11.76,1.31,7.9,-0.84,8.8,0.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,-165,67.0,9.0,4.0,3.28,3.85,7.13,78.04,-23.59,16.22,1.37,10.13,0.53,11.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.0,3.5
6767,0,0,0,0,0,1,0,0,0.5384615384615384,-160,67.0,7.0,6.0,4.38,-5.25,-0.87,69.58,-7.91,11.64,4.26,7.27,3.15,9.72,3.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6153846153846154,140,67.0,8.0,5.0,-2.78,1.65,-1.13,61.61,-12.22,10.15,3.79,6.05,1.4,8.41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.14,-5.5,-3.0
2553,0,0,1,0,0,0,1,-1,0.6923076923076923,-4500,67.0,9.0,4.0,3.38,1.84,5.22,33.11,24.25,-2.44,15.68,0.87,8.24,-0.36,11.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08333333333333333,1866,67.0,1.0,11.0,-12.24,-8.89,-21.13,15.45,44.99,-3.05,17.65,-1.72,9.11,-1.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.33,-27.5,-28.5
3197,0,0,0,0,1,0,1,-1,0.5384615384615384,145,67.0,7.0,6.0,-0.28,8.0,7.72,32.29,16.68,-1.52,14.98,0.7,8.42,0.02,11.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6153846153846154,-165,67.0,8.0,5.0,4.24,6.19,10.42,33.55,17.66,-1.34,15.19,0.6,8.08,0.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.04,3.0,4.0
3840,0,0,0,1,0,0,1,-1,0.5384615384615384,500,67.0,7.0,6.0,-5.05,7.51,2.46,65.38,-24.12,10.34,1.7,5.97,0.24,8.15,0.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9333333333333332,-650,1.0,14.0,1.0,13.44,7.0,20.44,91.53,-23.0,13.41,1.71,8.79,0.85,10.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.32,13.0,14.0
2313,0,0,0,0,1,0,1,-1,0.6153846153846154,-460,67.0,8.0,5.0,-4.64,2.88,-1.76,23.49,26.2,6.83,8.35,3.83,6.11,5.05,6.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3333333333333333,360,67.0,4.0,8.0,-3.51,-4.52,-8.03,23.9,33.77,5.47,8.25,3.73,6.96,5.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.95,-13.0,-12.0
6450,0,0,0,1,0,0,1,-1,0.4166666666666667,-120,67.0,5.0,7.0,-1.03,2.24,1.21,65.7,-16.01,10.83,4.03,6.55,1.8,8.76,2.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4615384615384616,100,67.0,6.0,7.0,-1.39,1.33,-0.06,65.0,-12.58,9.77,2.9,5.84,2.13,8.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,-3.0,-1.0
6058,0,0,1,0,0,0,1,-1,0.3076923076923077,180,67.0,4.0,9.0,-9.89,1.83,-8.06,54.55,-13.33,9.57,3.96,6.59,1.43,8.41,2.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5384615384615384,-215,67.0,7.0,6.0,1.1,3.97,5.07,67.88,-17.85,11.4,2.11,6.24,1.71,8.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.54,1.5,5.5
